metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698547.3	Phosphorus Metabolism	-	Phosphate metabolism	Phosphate-specific outer membrane porin OprP	19	4	-11.74	72.26	46.00	4	1	
4698541.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	53	1	-23.20	93.02	56.57	10	1	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	499	18	-22.96	93.78	56.44	34	1	
4698581.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	172	2	-27.62	93.12	64.58	19	1	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	427	11	-22.45	94.05	55.53	33	1	
4698579.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	58	3	-24.46	93.36	58.48	9	1	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	432	2	-24.89	92.34	60.07	21	1	
4698549.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	165	13	-25.24	91.46	61.01	19	1	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	389	8	-23.53	94.60	56.73	30	1	
4698570.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	169	1	-20.94	93.26	53.34	20	1	
4698551.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	340	4	-22.65	95.38	54.86	24	1	
4698560.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	355	5	-25.07	95.66	58.70	25	1	
4698563.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	170	2	-28.09	93.05	65.36	18	1	
4698547.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	146	7	-24.97	91.66	60.62	18	1	
4698545.3	Phosphorus Metabolism	-	Phosphate metabolism	Polyphosphate kinase (EC 2.7.4.1)	74	4	-23.98	83.12	64.78	18	1	
4698541.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	3	1	-14.25	70.68	53.75	3	1	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	28	2	-12.57	69.33	49.57	4	1	
4698548.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	16	1	-10.38	70.90	42.88	4	1	
4698579.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	4	2	-13.00	64.16	56.17	4	1	
4698578.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	22	1	-15.45	61.34	60.77	4	1	
4698549.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	29	3	-14.96	70.06	54.17	4	1	
4698577.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	17	1	-10.53	69.56	44.12	4	1	
4698547.3	Phosphorus Metabolism	-	Phosphate metabolism	Pyrophosphate-specific outer membrane porin OprO	19	4	-11.74	72.26	46.00	4	1	
4698544.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	7	0	-21.89	87.10	58.89	5	1	
4698582.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	108	0	-23.99	94.04	58.12	7	1	
4698543.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	7	0	-17.89	87.50	50.67	5	1	
4698573.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	50	0	-28.45	95.04	65.64	5	1	
4698560.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	116	0	-24.45	95.38	58.34	6	1	
4698563.3	Phosphorus Metabolism	-	Phosphate metabolism	response regulator in two-component regulatory system with PhoQ	34	0	-25.30	94.50	59.86	4	1	
