metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698549.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	1	1	-38.00	100.00	78.00	1	1	
4698565.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	2	2	-22.50	100.00	52.50	1	1	
4698546.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	3	3	-21.00	100.00	50.00	1	1	
4698572.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	1	1	-21.00	100.00	49.00	1	1	
4698573.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	1	1	-41.00	100.00	82.00	1	1	
4698560.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	2	2	-12.50	100.00	37.00	1	1	
4698553.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	2	2	-18.50	100.00	46.50	1	1	
4698569.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	3	3	-19.33	100.00	47.00	1	1	
4698577.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	5	5	-24.60	95.86	56.40	1	1	
4698581.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	3	3	-32.67	100.00	69.33	1	1	
4698574.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	2	2	-26.50	100.00	61.50	1	1	
4698545.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	1	1	-12.00	100.00	37.00	1	1	
4698579.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	1	1	-17.00	100.00	43.00	1	1	
4698551.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	2	2	-12.50	100.00	36.50	1	1	
4698547.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	2	2	-26.50	99.36	60.50	1	1	
4698544.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	1	1	-10.00	100.00	33.00	1	1	
4698578.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgA	2	1	-11.50	81.67	43.50	2	1	
4698556.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	1	1	-40.00	98.78	82.00	1	1	
4698541.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	5	5	-25.00	100.00	57.20	1	1	
4698576.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	5	2	-15.60	79.00	51.40	3	1	
4698548.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	18	14	-15.72	90.84	45.06	3	1	
4698582.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	22	13	-17.58	89.17	49.53	5	1	
4698562.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	1	1	-24.00	63.41	82.00	1	1	
4698543.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	3	3	-30.00	99.10	64.67	1	1	
4698563.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	6	6	-34.00	98.79	71.33	1	1	
4698575.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	4	4	-11.75	98.00	33.50	1	1	
4698570.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	2	1	-10.50	81.04	40.00	2	1	
4698568.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	1	1	-35.00	98.57	70.00	1	1	
4698567.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	2	1	-9.00	83.02	37.50	2	1	
4698542.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	6	4	-18.83	88.28	53.67	4	2	
4698549.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	8	7	-30.50	94.91	68.50	2	1	
4698565.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	2	2	-23.00	98.94	53.50	1	1	
4698546.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	9	6	-22.33	87.39	60.11	3	1	
4698572.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	3	2	-12.00	88.24	40.33	2	1	
4698573.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	6	6	-26.17	94.35	61.33	1	1	
4698560.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	8	5	-18.00	85.90	50.25	2	1	
4698553.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	11	11	-20.73	98.85	49.73	1	1	
4698569.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	10	9	-26.20	95.45	60.70	2	1	
4698577.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	9	6	-17.00	87.01	48.22	3	1	
4698581.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	7	6	-28.71	94.43	64.29	2	1	
4698574.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	3	1	-26.00	82.06	66.00	2	1	
4698579.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	5	5	-33.20	99.27	69.80	1	1	
4698551.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	5	4	-18.60	90.68	49.00	2	1	
4698558.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	2	1	-8.00	85.22	35.00	2	1	
4698547.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	8	7	-25.50	94.62	57.88	3	2	
4698544.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	2	2	-28.50	100.00	61.50	1	1	
4698578.3	Stress Response	Detoxification	Tellurite resistance: Chromosomal determinants	Tellurite resistance protein TrgB / ADP-ribose pyrophosphatase (EC 3.6.1.13)	7	6	-18.38	87.22	52.00	4	2	
4698541.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	9	1	-17.14	83.31	52.43	6	1	
4698576.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	17	3	-22.94	83.96	62.69	8	1	
4698548.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	26	5	-19.64	87.99	52.86	8	1	
4698582.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	41	6	-20.17	87.43	54.87	12	1	
4698543.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	11	2	-28.50	87.02	69.62	5	1	
4698563.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	13	10	-17.08	96.26	44.69	3	1	
4698575.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	26	4	-23.94	90.47	61.12	7	1	
4698570.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	11	2	-19.92	86.83	55.75	6	1	
4698542.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	22	7	-20.83	88.78	55.11	6	1	
4698549.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	8	8	-35.25	99.67	73.50	1	1	
4698565.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	11	2	-18.11	86.42	51.78	5	1	
4698546.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	21	7	-24.88	89.30	61.19	7	1	
4698573.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	26	8	-24.88	88.35	62.33	9	1	
4698560.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	31	3	-22.00	88.42	57.64	9	1	
4698553.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	31	8	-20.17	90.99	52.62	8	1	
4698569.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	30	7	-21.78	89.71	56.04	8	1	
4698577.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	61	9	-20.98	89.53	55.70	11	2	
4698581.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	18	6	-24.75	95.27	58.42	5	1	
4698574.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	17	6	-25.13	95.07	59.40	6	1	
4698545.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	2	1	-17.00	97.38	44.00	2	1	
4698579.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	9	2	-36.17	94.98	80.33	4	1	
4698551.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	17	1	-12.36	87.11	40.64	7	1	
4698571.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	7	1	-22.50	91.78	56.75	4	1	
4698547.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	8	6	-21.86	95.50	53.29	2	1	
4698544.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	3	1	-15.00	94.67	42.67	3	1	
4698578.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, ATP-binding component	16	3	-17.43	83.77	52.29	9	1	
4698556.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	8	3	-26.00	92.14	60.86	3	1	
4698541.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	7	5	-22.43	96.05	53.14	4	2	
4698576.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	9	4	-29.50	92.63	67.00	3	1	
4698548.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	31	9	-22.61	90.98	54.61	7	2	
4698582.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	40	12	-23.35	88.62	58.32	8	2	
4698562.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	5	1	-27.50	94.75	61.75	4	1	
4698543.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	14	3	-30.55	91.88	68.89	5	2	
4698563.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	9	6	-26.22	94.75	60.22	5	2	
4698575.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	24	10	-23.94	95.44	54.81	7	2	
4698570.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	10	5	-21.88	92.76	54.50	4	1	
4698568.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	1	1	-15.00	90.91	44.00	1	1	
4698542.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	18	8	-21.42	93.96	52.17	3	1	
4698549.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	11	11	-31.18	99.60	66.27	2	2	
4698565.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	8	1	-18.75	90.21	48.00	5	1	
4698546.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	13	3	-21.55	91.66	53.55	6	2	
4698572.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	6	2	-21.80	91.86	54.00	3	1	
4698573.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	28	11	-28.78	94.67	64.11	7	2	
4698560.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	20	4	-25.25	92.50	59.88	8	2	
4698553.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	28	10	-26.48	92.38	60.76	8	2	
4698569.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	28	11	-21.27	91.68	52.68	9	2	
4698577.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	27	10	-22.19	93.20	53.14	5	2	
4698581.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	12	6	-32.11	95.15	69.11	4	2	
4698574.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	9	5	-26.00	92.22	59.88	5	2	
4698579.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	8	5	-30.14	96.07	63.86	3	2	
4698580.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	7	4	-27.00	89.24	63.14	3	1	
4698551.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	15	2	-20.91	91.12	52.36	5	1	
4698554.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	2	1	-20.50	92.86	52.00	2	1	
4698558.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	7	2	-20.43	89.12	52.57	3	1	
4698547.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	12	12	-27.58	99.11	59.50	2	2	
4698544.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	8	3	-28.71	93.14	64.14	4	1	
4698578.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, periplasmic substrate-binding protein	11	2	-12.60	89.46	39.20	6	1	
4698556.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	6	3	-24.00	94.68	57.67	2	1	
4698541.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	2	2	-30.50	99.32	67.50	1	1	
4698576.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	13	2	-26.58	90.35	65.67	4	1	
4698548.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	37	10	-21.39	93.26	53.30	6	1	
4698582.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	40	13	-23.86	93.00	57.53	5	1	
4698543.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	6	3	-27.00	94.31	63.50	3	1	
4698563.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	17	9	-20.85	98.22	52.85	4	1	
4698575.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	14	5	-20.90	92.83	53.30	4	1	
4698570.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	11	5	-21.40	95.98	51.80	4	1	
4698567.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	3	1	-10.33	92.59	34.00	3	1	
4698542.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	9	2	-17.67	90.98	47.11	4	1	
4698549.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	11	8	-25.60	97.66	61.40	3	1	
4698546.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	13	7	-25.25	93.68	60.42	4	1	
4698572.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	9	1	-16.88	91.70	47.62	4	1	
4698573.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	11	4	-33.33	91.86	74.56	4	1	
4698560.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	15	4	-23.69	95.36	55.69	4	1	
4698553.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	26	7	-19.05	93.28	49.43	5	1	
4698569.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	28	10	-22.05	91.57	55.65	5	1	
4698577.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	28	9	-19.09	93.69	49.95	4	1	
4698581.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	22	10	-30.67	96.07	68.60	4	1	
4698574.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	12	5	-22.58	95.10	54.00	4	1	
4698579.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	4	3	-29.50	95.72	67.25	2	1	
4698580.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	5	2	-36.25	88.50	82.75	3	1	
4698551.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	6	1	-12.67	94.93	37.33	3	1	
4698571.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	2	1	-12.50	90.99	39.00	2	1	
4698558.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	5	1	-23.25	93.43	57.00	4	1	
4698547.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	6	6	-19.67	99.48	49.67	1	1	
4698544.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	5	3	-23.40	97.36	54.60	2	1	
4698578.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 1	11	4	-22.44	92.70	55.89	4	1	
4698556.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	12	4	-20.18	92.94	50.82	5	2	
4698541.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	5	3	-26.00	96.88	60.80	2	1	
4698576.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	17	6	-27.00	92.45	63.92	7	2	
4698548.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	32	10	-18.38	92.96	47.96	5	1	
4698582.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	44	13	-22.00	93.24	53.90	6	1	
4698543.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	8	4	-25.00	95.62	59.25	4	2	
4698563.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	11	10	-26.00	95.72	60.00	3	2	
4698575.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	12	7	-22.09	93.95	54.18	3	1	
4698570.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	7	3	-18.14	92.49	47.72	6	2	
4698568.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	1	1	-32.00	91.78	73.00	1	1	
4698542.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	15	5	-18.57	93.13	48.00	5	1	
4698549.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	8	6	-24.38	97.06	56.62	4	2	
4698565.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	11	3	-13.60	92.54	38.80	4	1	
4698546.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	24	9	-18.16	90.84	49.05	6	1	
4698572.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	14	5	-17.75	92.82	47.25	6	1	
4698573.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	14	10	-30.50	97.08	67.92	4	2	
4698560.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	21	7	-16.62	92.49	45.00	5	1	
4698553.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	16	6	-25.92	94.56	59.83	7	2	
4698569.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	21	11	-24.29	95.38	57.59	6	2	
4698577.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	22	10	-15.62	92.11	43.69	5	2	
4698581.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	16	15	-33.81	98.34	72.25	3	2	
4698574.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	5	2	-24.20	95.96	56.20	5	2	
4698579.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	7	4	-31.33	95.53	69.50	3	1	
4698551.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	14	4	-16.73	93.83	44.36	4	1	
4698547.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	11	9	-21.45	95.93	52.09	4	2	
4698544.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	6	2	-17.00	91.14	45.00	4	1	
4698578.3	Stress Response	Detoxification	Uptake of selenate and selenite	Various polyols ABC transporter, permease component 2	11	4	-26.80	90.46	63.20	4	1	
4698556.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	38	3	-26.59	91.25	62.38	10	1	
4698576.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	77	4	-31.75	94.65	69.49	15	1	
4698548.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	210	8	-22.48	95.00	53.97	27	1	
4698582.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	243	7	-23.70	94.91	56.05	29	1	
4698562.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	22	2	-23.90	96.76	55.00	6	1	
4698543.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	68	1	-26.20	88.72	63.86	15	1	
4698563.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	71	5	-27.56	95.80	61.83	14	2	
4698575.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	76	3	-27.30	94.92	61.67	14	1	
4698570.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	61	1	-22.70	93.45	54.76	19	1	
4698567.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	16	1	-20.23	91.00	51.85	9	1	
4698549.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	70	13	-22.61	92.13	56.00	21	2	
4698565.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	41	4	-23.29	92.26	56.71	10	1	
4698546.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	71	4	-23.03	96.42	54.14	14	1	
4698572.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	83	3	-29.14	94.75	64.83	12	1	
4698573.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	89	5	-29.17	95.33	64.71	16	2	
4698560.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	160	6	-22.32	95.27	53.45	25	2	
4698553.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	118	11	-25.86	97.67	58.43	16	2	
4698569.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Chaperone protein DnaJ	129	11	-25.75	97.71	57.85	13	2	
