metagenome	level 1	level 2	level 3	function	abundance	workbench abundance	avg eValue	avg % ident	avg align len	# hits	workbench # hits	
4698548.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	142	4	-19.94	94.04	50.21	18	1	
4698549.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	54	3	-21.04	88.59	54.84	9	1	
4698577.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	114	2	-22.45	92.98	55.28	14	1	
4698574.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	41	1	-22.63	92.93	55.76	10	1	
4698562.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	22	1	-22.05	90.93	56.50	9	1	
4698570.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	41	1	-21.13	93.31	52.51	9	1	
4698551.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	70	1	-21.10	95.07	51.74	10	1	
4698560.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	109	2	-23.94	93.86	57.67	13	1	
4698563.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	45	1	-23.19	93.92	56.14	10	1	
4698547.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	54	5	-21.95	88.63	56.80	10	1	
4698545.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)	17	1	-14.88	76.61	51.41	6	1	
4698549.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal protein L11 methyltransferase (EC 2.1.1.-)	61	1	-25.28	87.50	61.83	10	1	
4698547.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Ribosomal protein L11 methyltransferase (EC 2.1.1.-)	60	1	-26.41	87.49	63.87	10	1	
4698582.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	518	8	-24.07	96.97	56.92	53	1	
4698581.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	164	2	-29.03	96.89	65.82	22	1	
4698548.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	493	5	-23.21	97.06	55.52	45	1	
4698579.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	63	1	-28.70	97.56	64.75	14	1	
4698542.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	136	1	-22.43	97.51	53.86	23	1	
4698546.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	161	1	-25.18	97.66	58.32	25	1	
4698549.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	174	7	-30.26	95.72	68.64	23	1	
4698577.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	357	1	-23.94	97.33	56.47	46	1	
4698574.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	123	1	-25.96	96.93	60.23	31	1	
4698551.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	254	2	-22.71	97.86	54.00	33	1	
4698560.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	338	2	-25.17	97.86	58.35	36	1	
4698563.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	126	3	-27.34	97.48	62.56	17	1	
4698547.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	Translation elongation factor LepA	161	6	-27.94	95.91	64.43	26	1	
4698582.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	rRNA small subunit methyltransferase I	138	1	-20.21	89.11	55.66	22	1	
4698548.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	rRNA small subunit methyltransferase I	126	1	-20.27	89.03	55.28	18	1	
4698549.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	rRNA small subunit methyltransferase I	52	2	-18.24	83.38	55.64	14	1	
4698560.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	rRNA small subunit methyltransferase I	96	1	-21.25	89.42	57.22	15	1	
4698547.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	rRNA small subunit methyltransferase I	54	1	-18.87	86.50	54.11	11	1	
4698582.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	106	3	-21.53	93.40	53.25	16	1	
4698581.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	28	1	-27.64	95.34	62.43	6	1	
4698548.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	94	4	-20.31	93.49	50.86	17	1	
4698578.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	85	1	-23.19	94.34	55.02	11	1	
4698549.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	38	7	-25.84	91.35	61.89	8	1	
4698577.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	79	1	-20.97	93.67	51.98	15	1	
4698570.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	22	1	-25.09	94.71	58.27	7	1	
4698551.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	49	1	-18.65	94.53	47.45	9	1	
4698560.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	76	2	-23.56	94.74	55.80	15	1	
4698547.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	36	3	-24.09	92.51	58.21	8	1	
4698545.3	Stress Response	Heat shock	Heat shock dnaK gene cluster extended	tmRNA-binding protein SmpB	11	1	-26.00	87.16	64.45	6	1	
4698582.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	115	5	-19.93	90.97	54.23	19	1	
4698548.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	112	5	-18.83	92.46	51.23	18	1	
4698579.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	13	2	-23.92	91.45	60.46	7	1	
4698549.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	29	6	-22.76	89.09	60.38	11	1	
4698577.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	89	1	-18.06	92.30	50.01	20	1	
4698574.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	53	1	-20.14	92.83	53.41	16	1	
4698562.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	11	1	-19.18	94.19	52.00	7	1	
4698570.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	33	2	-18.00	94.81	48.79	8	1	
4698551.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	50	2	-16.05	92.42	45.68	13	1	
4698560.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	60	3	-18.24	92.80	49.95	12	1	
4698563.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	19	3	-25.05	94.57	60.42	7	1	
4698554.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	8	1	-21.12	96.69	54.00	5	1	
4698547.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	27	5	-20.04	88.27	55.89	8	1	
4698545.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	8	2	-23.88	87.38	62.75	5	1	
4698582.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	96	19	-11.51	73.00	44.44	14	4	
4698581.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	20	1	-13.70	72.53	48.45	9	1	
4698548.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	71	10	-12.03	73.43	45.63	12	3	
4698572.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	19	1	-16.47	70.85	54.32	5	1	
4698578.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	70	3	-9.61	69.93	41.97	14	1	
4698553.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	25	1	-11.00	71.34	42.92	9	1	
4698549.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	56	15	-13.36	74.57	48.57	11	4	
4698577.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	45	8	-11.63	71.37	45.52	12	3	
4698574.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	20	3	-12.00	73.19	46.50	10	2	
4698570.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	18	2	-8.22	73.13	37.06	8	2	
4698551.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	48	4	-8.45	72.92	37.76	13	2	
4698560.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	51	5	-9.71	70.57	41.75	11	2	
4698563.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	25	1	-10.52	72.11	41.80	7	1	
4698547.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	49	15	-13.59	73.31	49.59	10	3	
4698545.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	6	4	-18.00	73.83	58.00	4	2	
4698582.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin	119	2	-17.04	85.35	48.13	18	1	
4698548.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin	100	1	-14.96	84.44	44.96	18	1	
4698549.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin	35	4	-18.43	84.34	51.86	7	1	
4698547.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin	29	2	-17.41	85.24	48.41	7	1	
4698582.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin 3	51	2	-19.22	94.42	47.66	8	1	
4698548.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin 3	42	1	-16.55	94.90	42.76	8	1	
4698549.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin 3	17	4	-20.23	92.56	51.59	4	1	
4698547.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin 3	14	2	-18.79	95.40	45.86	3	1	
4698582.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin 3 (Grx2)	9	2	-14.33	77.71	48.45	5	1	
4698548.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin 3 (Grx2)	8	1	-15.75	82.94	46.88	5	1	
4698549.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin 3 (Grx2)	5	4	-13.80	77.49	51.40	2	1	
4698547.3	Stress Response	Oxidative stress	Glutaredoxins	Glutaredoxin 3 (Grx2)	2	2	-9.00	74.25	43.00	1	1	
4698582.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	1074	4	-24.77	93.21	58.87	64	1	
4698548.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	979	4	-23.82	93.61	56.83	56	1	
4698578.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	836	2	-26.75	92.72	62.63	39	1	
4698549.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	382	3	-28.15	93.10	64.81	28	1	
4698577.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	748	2	-25.01	93.69	58.94	52	1	
4698574.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	280	2	-25.23	93.15	59.83	36	1	
4698570.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	243	1	-23.27	93.50	56.13	33	1	
4698551.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	610	1	-25.26	94.27	58.95	32	1	
4698573.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	445	1	-28.66	93.49	65.49	33	1	
4698560.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	845	2	-26.39	93.97	61.15	41	1	
4698547.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	336	2	-27.49	93.11	63.65	30	1	
4698553.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Glutamate--cysteine ligase (EC 6.3.2.2)	168	1	-25.55	91.72	61.75	20	1	
4698549.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Glutamate--cysteine ligase (EC 6.3.2.2)	107	1	-26.27	89.63	62.94	11	1	
4698569.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Glutamate--cysteine ligase (EC 6.3.2.2)	178	1	-25.78	92.18	61.78	20	1	
4698582.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Glutathione synthetase (EC 6.3.2.3)	243	1	-21.41	91.58	54.59	28	1	
4698548.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Glutathione synthetase (EC 6.3.2.3)	236	1	-20.31	91.77	52.50	25	1	
4698568.3	Stress Response	Oxidative stress	Glutathione: Biosynthesis and gamma-glutamyl cycle	Glutathione synthetase (EC 6.3.2.3)	23	2	-14.90	75.82	51.24	7	1	
4698582.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Glutathione S-transferase (EC 2.5.1.18)	453	1	-23.76	89.44	58.32	62	1	
4698548.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Glutathione S-transferase (EC 2.5.1.18)	389	1	-21.95	89.64	55.14	66	1	
4698542.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Glutathione S-transferase (EC 2.5.1.18)	110	1	-20.95	89.44	52.63	38	1	
4698546.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Glutathione S-transferase (EC 2.5.1.18)	141	1	-23.31	88.67	57.30	43	1	
4698553.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Glutathione S-transferase (EC 2.5.1.18)	278	1	-23.11	91.40	55.72	43	1	
4698549.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Glutathione S-transferase (EC 2.5.1.18)	205	3	-24.13	88.70	59.35	51	1	
4698577.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Glutathione S-transferase (EC 2.5.1.18)	375	7	-22.50	89.14	56.15	60	2	
4698569.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Glutathione S-transferase (EC 2.5.1.18)	298	2	-24.64	91.14	58.97	47	1	
4698560.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Glutathione S-transferase (EC 2.5.1.18)	394	1	-24.07	90.24	58.05	66	1	
4698582.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	228	2	-22.23	86.50	57.35	28	1	
4698581.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	61	1	-23.80	85.67	61.12	12	1	
4698548.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	166	1	-20.83	86.78	54.45	25	1	
4698578.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	133	2	-21.34	84.66	56.20	15	1	
4698549.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	59	3	-24.30	83.12	63.06	12	1	
4698577.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	126	3	-21.56	87.70	55.53	21	1	
4698574.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	52	1	-23.25	87.78	58.47	12	1	
4698562.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	25	1	-22.88	86.70	58.48	7	1	
4698570.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	45	1	-22.33	87.99	57.38	12	1	
4698551.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	100	2	-19.47	85.82	53.31	16	1	
4698560.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	134	4	-21.26	86.27	56.31	17	1	
4698563.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	64	1	-23.41	87.12	58.32	14	1	
4698547.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	54	3	-21.64	83.96	57.67	12	1	
4698568.3	Stress Response	Oxidative stress	Glutathione: Non-redox reactions	Uncharacterized glutathione S-transferase-like protein	1	1	-5.00	64.10	39.00	1	1	
4698582.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin	119	2	-17.04	85.35	48.13	18	1	
4698548.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin	100	1	-14.96	84.44	44.96	18	1	
4698549.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin	35	4	-18.43	84.34	51.86	7	1	
4698547.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin	29	2	-17.41	85.24	48.41	7	1	
4698582.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin 3	51	2	-19.22	94.42	47.66	8	1	
4698548.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin 3	42	1	-16.55	94.90	42.76	8	1	
4698549.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin 3	17	4	-20.23	92.56	51.59	4	1	
4698547.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin 3	14	2	-18.79	95.40	45.86	3	1	
4698582.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin 3 (Grx2)	9	2	-14.33	77.71	48.45	5	1	
4698548.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin 3 (Grx2)	8	1	-15.75	82.94	46.88	5	1	
4698549.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin 3 (Grx2)	5	4	-13.80	77.49	51.40	2	1	
4698547.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutaredoxin 3 (Grx2)	2	2	-9.00	74.25	43.00	1	1	
4698582.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione peroxidase (EC 1.11.1.9)	146	3	-21.85	89.55	54.90	25	1	
4698548.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione peroxidase (EC 1.11.1.9)	141	2	-19.73	89.46	51.00	23	1	
4698578.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione peroxidase (EC 1.11.1.9)	127	1	-21.77	82.92	57.98	24	1	
4698549.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione peroxidase (EC 1.11.1.9)	53	5	-22.35	80.84	61.71	16	1	
4698551.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione peroxidase (EC 1.11.1.9)	74	1	-21.67	88.62	55.17	19	1	
4698547.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione peroxidase (EC 1.11.1.9)	47	1	-19.54	82.02	55.00	16	1	
4698582.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	370	4	-24.57	93.24	59.19	24	1	
4698581.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	96	1	-29.36	91.75	68.33	13	1	
4698548.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	327	8	-24.83	93.59	59.09	20	1	
4698579.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	46	1	-26.55	91.04	64.34	8	1	
4698578.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	232	1	-25.34	93.22	60.07	16	1	
4698549.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	113	5	-25.77	88.67	63.73	18	1	
4698577.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	248	5	-24.20	92.64	58.65	22	1	
4698551.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	205	3	-23.78	94.42	56.78	20	1	
4698560.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	262	2	-25.95	93.09	61.44	18	1	
4698563.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	87	1	-29.10	93.32	66.06	15	1	
4698547.3	Stress Response	Oxidative stress	Glutathione: Redox cycle	Glutathione reductase (EC 1.8.1.7)	105	6	-23.44	88.71	58.64	15	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Alkyl hydroperoxide reductase subunit C-like protein	227	0	-21.93	93.83	52.88	35	1	
4698579.3	Stress Response	Oxidative stress	Oxidative stress	Alkyl hydroperoxide reductase subunit C-like protein	25	1	-25.70	92.81	58.75	9	1	
4698578.3	Stress Response	Oxidative stress	Oxidative stress	Alkyl hydroperoxide reductase subunit C-like protein	184	1	-23.36	93.40	55.05	32	1	
4698565.3	Stress Response	Oxidative stress	Oxidative stress	Alkyl hydroperoxide reductase subunit C-like protein	48	1	-21.57	89.28	53.98	20	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)	1251	4	-24.25	89.58	58.34	111	1	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)	1074	2	-23.28	90.45	56.11	106	1	
4698549.3	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)	507	3	-26.92	87.14	64.36	68	1	
4698577.3	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)	969	3	-23.57	90.60	56.39	102	1	
4698560.3	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)	827	1	-24.87	91.28	58.17	70	1	
4698547.3	Stress Response	Oxidative stress	Oxidative stress	Catalase (EC 1.11.1.6)	438	2	-25.48	87.24	61.72	67	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein	129	2	-22.57	96.49	53.17	11	1	
4698581.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein	27	1	-23.67	96.07	54.37	5	1	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein	115	2	-21.57	96.18	51.42	14	1	
4698549.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein	35	1	-24.81	91.81	60.30	7	1	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein	28	1	-18.22	96.10	46.04	10	1	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein	14	1	-20.79	95.51	50.72	7	1	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein	61	1	-18.89	96.88	46.54	11	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein FUR	115	2	-23.18	96.13	54.27	9	1	
4698581.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein FUR	27	1	-23.67	96.07	54.37	5	1	
4698548.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein FUR	102	2	-21.85	95.68	52.02	12	1	
4698549.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein FUR	35	1	-24.81	91.81	60.30	7	1	
4698574.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein FUR	24	1	-18.79	95.28	47.37	9	1	
4698570.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein FUR	13	1	-21.46	95.37	51.77	6	1	
4698551.3	Stress Response	Oxidative stress	Oxidative stress	Ferric uptake regulation protein FUR	48	1	-19.75	96.58	47.92	9	1	
4698541.3	Stress Response	Oxidative stress	Oxidative stress	Ferroxidase (EC 1.16.3.1)	29	2	-23.07	94.67	55.76	7	1	
4698582.3	Stress Response	Oxidative stress	Oxidative stress	Ferroxidase (EC 1.16.3.1)	175	4	-23.26	95.80	55.55	14	1	
4698581.3	Stress Response	Oxidative stress	Oxidative stress	Ferroxidase (EC 1.16.3.1)	45	2	-23.60	96.21	55.87	8	1	
